_id,index,stageIds,gameId,createdAt,data.context,data.repNum,data.blockNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_DcFGZXX2uqjnZ2g8i_response,data.player_DcFGZXX2uqjnZ2g8i_time,data.player_DcFGZXX2uqjnZ2g8i_utility,data.player_GnFQtx3d8goxbppug_response,data.player_GnFQtx3d8goxbppug_time,data.player_GnFQtx3d8goxbppug_utility,data.player_h3BnPjtKpH25c4rJJ_response,data.player_h3BnPjtKpH25c4rJJ_time,data.player_h3BnPjtKpH25c4rJJ_utility,data.player_DBPYotG84twbs28cA_response,data.player_DBPYotG84twbs28cA_time,data.player_DBPYotG84twbs28cA_utility,data.player_GZf3sgPEDZRPBAq2g_response,data.player_GZf3sgPEDZRPBAq2g_time,data.player_GZf3sgPEDZRPBAq2g_utility,data.player_ayoSwSqwEGhdMPzKP_response,data.player_ayoSwSqwEGhdMPzKP_time,data.player_ayoSwSqwEGhdMPzKP_utility,data.player_KxzkpXKp3QQLfJP9w_response,data.player_KxzkpXKp3QQLfJP9w_time,data.player_KxzkpXKp3QQLfJP9w_utility,data.player_nQfzn97DdvTS7tsty_response,data.player_nQfzn97DdvTS7tsty_time,data.player_nQfzn97DdvTS7tsty_utility,data.player_peki9E7atEoKbfMWL_response,data.player_peki9E7atEoKbfMWL_time,data.player_peki9E7atEoKbfMWL_utility,data.player_3qkYYqkffyCP6eXBr_response,data.player_3qkYYqkffyCP6eXBr_time,data.player_3qkYYqkffyCP6eXBr_utility,data.player_EzjNcKdaF8rEss7Zv_response,data.player_EzjNcKdaF8rEss7Zv_time,data.player_EzjNcKdaF8rEss7Zv_utility,data.player_X86yAP27wJbYducqQ_response,data.player_X86yAP27wJbYducqQ_time,data.player_X86yAP27wJbYducqQ_utility,data.player_2AJseKMndxJnYJgHW_response,data.player_2AJseKMndxJnYJgHW_time,data.player_2AJseKMndxJnYJgHW_utility,data.player_pKp4apB64GSFYwhYq_response,data.player_pKp4apB64GSFYwhYq_time,data.player_pKp4apB64GSFYwhYq_utility,data.player_vTxzBRyWQMW92FNuL_response,data.player_vTxzBRyWQMW92FNuL_time,data.player_vTxzBRyWQMW92FNuL_utility,data.player_LKcz3u3hXKh6DWA8X_response,data.player_LKcz3u3hXKh6DWA8X_time,data.player_LKcz3u3hXKh6DWA8X_utility,data.player_XxGsq9a7QAZzTLn3C_response,data.player_XxGsq9a7QAZzTLn3C_time,data.player_XxGsq9a7QAZzTLn3C_utility,data.player_crS7fos5rMRKue3MJ_response,data.player_crS7fos5rMRKue3MJ_time,data.player_crS7fos5rMRKue3MJ_utility,data.player_44NPsFeeBd4vCXTKd_response,data.player_44NPsFeeBd4vCXTKd_time,data.player_44NPsFeeBd4vCXTKd_utility,data.player_85kpNkvhJAxZ9pTGr_response,data.player_85kpNkvhJAxZ9pTGr_time,data.player_85kpNkvhJAxZ9pTGr_utility,data.player_fRunndidTECXQDY2T_response,data.player_fRunndidTECXQDY2T_time,data.player_fRunndidTECXQDY2T_utility,data.player_383mdenaHN6Aus3St_response,data.player_383mdenaHN6Aus3St_time,data.player_383mdenaHN6Aus3St_utility,data.player_ecK2h4KP26SDj2pSZ_response,data.player_ecK2h4KP26SDj2pSZ_time,data.player_ecK2h4KP26SDj2pSZ_utility,data.player_jqTqgm9cDjDAZbNgm_response,data.player_jqTqgm9cDjDAZbNgm_time,data.player_jqTqgm9cDjDAZbNgm_utility,data.player_SmzfzMR63pgjFphap_response,data.player_SmzfzMR63pgjFphap_time,data.player_SmzfzMR63pgjFphap_utility,data.player_pdW4RbKqxNKjRYBbB_response,data.player_pdW4RbKqxNKjRYBbB_time,data.player_pdW4RbKqxNKjRYBbB_utility,data.player_teb4REqBrQGxfc6rL_response,data.player_teb4REqBrQGxfc6rL_time,data.player_teb4REqBrQGxfc6rL_utility,data.player_8HwktFXyNF6iFJLCm_response,data.player_8HwktFXyNF6iFJLCm_time,data.player_8HwktFXyNF6iFJLCm_utility,data.player_Ytje2QHEbkHRTjguF_response,data.player_Ytje2QHEbkHRTjguF_time,data.player_Ytje2QHEbkHRTjguF_utility,data.player_zjzAXhKpQGgJSzWoH_response,data.player_zjzAXhKpQGgJSzWoH_time,data.player_zjzAXhKpQGgJSzWoH_utility,data.player_4S7LxExG3gRWyaLP6_response,data.player_4S7LxExG3gRWyaLP6_time,data.player_4S7LxExG3gRWyaLP6_utility,data.player_WjfNL6QovY7HP3RoM_response,data.player_WjfNL6QovY7HP3RoM_time,data.player_WjfNL6QovY7HP3RoM_utility,data.player_zmPtgNPtx73XMyCQf_response,data.player_zmPtgNPtx73XMyCQf_time,data.player_zmPtgNPtx73XMyCQf_utility,data.player_BNgEsca4w2e7tPEyp_response,data.player_BNgEsca4w2e7tPEyp_time,data.player_BNgEsca4w2e7tPEyp_utility,data.player_CvuWNByrnNe9BfBgK_response,data.player_CvuWNByrnNe9BfBgK_time,data.player_CvuWNByrnNe9BfBgK_utility,data.player_c5kxnbQPFNfBQHf7a_response,data.player_c5kxnbQPFNfBQHf7a_time,data.player_c5kxnbQPFNfBQHf7a_utility,data.player_5spsciHvJWK9Ce7aG_response,data.player_5spsciHvJWK9Ce7aG_time,data.player_5spsciHvJWK9Ce7aG_utility,data.player_LTvCaj4BhMws6MSQL_response,data.player_LTvCaj4BhMws6MSQL_time,data.player_LTvCaj4BhMws6MSQL_utility,data.player_ph3jbF9KXu4EvgzjJ_response,data.player_ph3jbF9KXu4EvgzjJ_time,data.player_ph3jbF9KXu4EvgzjJ_utility,data.player_7rnuZWGmiFrLQct4J_response,data.player_7rnuZWGmiFrLQct4J_time,data.player_7rnuZWGmiFrLQct4J_utility,data.player_jfcNgFomXZXzLQRBe_response,data.player_jfcNgFomXZXzLQRBe_time,data.player_jfcNgFomXZXzLQRBe_utility,data.player_oohs6BwF7DckyHYRj_response,data.player_oohs6BwF7DckyHYRj_time,data.player_oohs6BwF7DckyHYRj_utility,data.player_8zn83WbR6AuaGsfH4_response,data.player_8zn83WbR6AuaGsfH4_time,data.player_8zn83WbR6AuaGsfH4_utility,data.player_Kr4qHukT5FG3G2xb2_response,data.player_Kr4qHukT5FG3G2xb2_time,data.player_Kr4qHukT5FG3G2xb2_utility,data.player_a2q3a5NZ2YSdAoQgG_response,data.player_a2q3a5NZ2YSdAoQgG_time,data.player_a2q3a5NZ2YSdAoQgG_utility
4eSKn9xoaGfkt469q,17,"Sfxprq7wQTbED6bwo,Eyd7j99d7yHr5JWk8",SrbcmDCchRdr9pMhc,2021-08-20T19:11:13Z,"{""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""zjzAXhKpQGgJSzWoH""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""zjzAXhKpQGgJSzWoH""}}",5,2,17,3,"{""text"":null,""playerId"":""8HwktFXyNF6iFJLCm"",""type"":""selectionAlert"",""time"":1629486868819},{""text"":null,""playerId"":""Ytje2QHEbkHRTjguF"",""type"":""selectionAlert"",""time"":1629486869744},{""text"":null,""playerId"":""zjzAXhKpQGgJSzWoH"",""type"":""selectionAlert"",""time"":1629486869912}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_3,2418,2,purple_3,3346,2,purple_6,3513,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyaZv2oFcYaKhYfKC,18,"FFnsmqquBQNipZkb5,uHmRNBoN75G3E8kCY",SrbcmDCchRdr9pMhc,2021-08-20T19:11:13Z,"{""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""zjzAXhKpQGgJSzWoH""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""zjzAXhKpQGgJSzWoH""}}",0,3,18,3,"{""text"":null,""playerId"":""Ytje2QHEbkHRTjguF"",""type"":""selectionAlert"",""time"":1629486878861},{""text"":null,""playerId"":""8HwktFXyNF6iFJLCm"",""type"":""selectionAlert"",""time"":1629486879321},{""text"":null,""playerId"":""zjzAXhKpQGgJSzWoH"",""type"":""selectionAlert"",""time"":1629486879441}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_6,2931,2,purple_2,2471,5,purple_6,3049,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4WrktQHAvC2NgRpvq,19,"CRmeTtzwDsoMWJzBM,Aj2QrFvGFFyeHyCSr",SrbcmDCchRdr9pMhc,2021-08-20T19:11:13Z,"{""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""zjzAXhKpQGgJSzWoH""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""zjzAXhKpQGgJSzWoH""}}",1,3,19,3,"{""text"":null,""playerId"":""zjzAXhKpQGgJSzWoH"",""type"":""selectionAlert"",""time"":1629486888418},{""text"":null,""playerId"":""8HwktFXyNF6iFJLCm"",""type"":""selectionAlert"",""time"":1629486889301},{""text"":null,""playerId"":""Ytje2QHEbkHRTjguF"",""type"":""selectionAlert"",""time"":1629486889201}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_12,2911,10,purple_3,2811,2,purple_3,2028,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koYSWvZp9WX8TWiMG,20,"rPpDsSEvzp8E3TNcC,3hK8bXGzcjyLAPpzY",SrbcmDCchRdr9pMhc,2021-08-20T19:11:13Z,"{""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""zjzAXhKpQGgJSzWoH""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""zjzAXhKpQGgJSzWoH""}}",2,3,20,3,"{""text"":null,""playerId"":""zjzAXhKpQGgJSzWoH"",""type"":""selectionAlert"",""time"":1629486897491},{""text"":null,""playerId"":""8HwktFXyNF6iFJLCm"",""type"":""selectionAlert"",""time"":1629486898312},{""text"":null,""playerId"":""Ytje2QHEbkHRTjguF"",""type"":""selectionAlert"",""time"":1629486899233}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_3,2905,2,purple_6,3826,8,purple_3,2082,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uTR26KPv3M6bJ9Yc8,21,"SRCJfKKs3F5SasLoY,QdCxNhAtudMk3vcDE",SrbcmDCchRdr9pMhc,2021-08-20T19:11:13Z,"{""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""zjzAXhKpQGgJSzWoH""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""zjzAXhKpQGgJSzWoH""}}",3,3,21,3,"{""text"":null,""playerId"":""zjzAXhKpQGgJSzWoH"",""type"":""selectionAlert"",""time"":1629486907181},{""text"":null,""playerId"":""8HwktFXyNF6iFJLCm"",""type"":""selectionAlert"",""time"":1629486908212},{""text"":null,""playerId"":""Ytje2QHEbkHRTjguF"",""type"":""selectionAlert"",""time"":1629486908058}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_10,2813,11,purple_12,2659,4,purple_9,1781,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XBjbQTkwZnpFAxnrn,22,"6JgtTxjH7QugHsDbt,wPeuRiJCE8tBx5H9j",SrbcmDCchRdr9pMhc,2021-08-20T19:11:13Z,"{""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""zjzAXhKpQGgJSzWoH""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""zjzAXhKpQGgJSzWoH""}}",4,3,22,3,"{""text"":null,""playerId"":""8HwktFXyNF6iFJLCm"",""type"":""selectionAlert"",""time"":1629486916333},{""text"":null,""playerId"":""zjzAXhKpQGgJSzWoH"",""type"":""selectionAlert"",""time"":1629486915923},{""text"":null,""playerId"":""Ytje2QHEbkHRTjguF"",""type"":""selectionAlert"",""time"":1629486918245}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_6,1897,2,purple_6,3809,2,purple_10,1485,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nbepk6tSe3xk3X4GJ,23,"L4AgdtcRuutYsLjJs,BQGGoBaCYoSwnAiy2",SrbcmDCchRdr9pMhc,2021-08-20T19:11:13Z,"{""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""zjzAXhKpQGgJSzWoH""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""8HwktFXyNF6iFJLCm""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""Ytje2QHEbkHRTjguF""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""zjzAXhKpQGgJSzWoH""}}",5,3,23,3,"{""text"":null,""playerId"":""8HwktFXyNF6iFJLCm"",""type"":""selectionAlert"",""time"":1629486926737},{""text"":null,""playerId"":""zjzAXhKpQGgJSzWoH"",""type"":""selectionAlert"",""time"":1629486926475},{""text"":null,""playerId"":""Ytje2QHEbkHRTjguF"",""type"":""selectionAlert"",""time"":1629486926785}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_4,2313,2,purple_3,2363,8,purple_4,2054,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hWcRvibCdkijMtdG7,0,"roctQW346j3gn47nf,mshDZH2JtizyKZs8o",Pzd8Z7nEbkh2x39YE,2021-08-20T19:12:25Z,"{""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""4S7LxExG3gRWyaLP6""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""WjfNL6QovY7HP3RoM""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""zmPtgNPtx73XMyCQf""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""4S7LxExG3gRWyaLP6""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""WjfNL6QovY7HP3RoM""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""zmPtgNPtx73XMyCQf""}}",0,0,0,3,"{""text"":null,""playerId"":""zmPtgNPtx73XMyCQf"",""type"":""selectionAlert"",""time"":1629486755709},{""text"":null,""playerId"":""4S7LxExG3gRWyaLP6"",""type"":""selectionAlert"",""time"":1629486756568},{""text"":null,""playerId"":""WjfNL6QovY7HP3RoM"",""type"":""selectionAlert"",""time"":1629486759908}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_6,9477,7,white_12,12838,6,white_3,8619,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhTPnjpND9WNutKHg,1,"GtfkA2p5nF9pXHbu2,Kog79fWq8aNMqf2A4",Pzd8Z7nEbkh2x39YE,2021-08-20T19:12:25Z,"{""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""4S7LxExG3gRWyaLP6""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""WjfNL6QovY7HP3RoM""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""zmPtgNPtx73XMyCQf""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""4S7LxExG3gRWyaLP6""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""WjfNL6QovY7HP3RoM""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""zmPtgNPtx73XMyCQf""}}",1,0,1,3,"{""text"":null,""playerId"":""4S7LxExG3gRWyaLP6"",""type"":""selectionAlert"",""time"":1629486770187},{""text"":null,""playerId"":""WjfNL6QovY7HP3RoM"",""type"":""selectionAlert"",""time"":1629486772830},{""text"":null,""playerId"":""zmPtgNPtx73XMyCQf"",""type"":""selectionAlert"",""time"":1629486776631}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_12,4818,11,white_1,7462,8,white_3,11261,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YzWxodTvsKynH6vyQ,2,"aQhusehK758DCjbqG,jv3QJqQajmr5Bjzvi",Pzd8Z7nEbkh2x39YE,2021-08-20T19:12:25Z,"{""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""4S7LxExG3gRWyaLP6""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""WjfNL6QovY7HP3RoM""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""zmPtgNPtx73XMyCQf""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""4S7LxExG3gRWyaLP6""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""WjfNL6QovY7HP3RoM""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""zmPtgNPtx73XMyCQf""}}",2,0,2,3,"{""text"":null,""playerId"":""WjfNL6QovY7HP3RoM"",""type"":""selectionAlert"",""time"":1629486787349},{""text"":null,""playerId"":""4S7LxExG3gRWyaLP6"",""type"":""selectionAlert"",""time"":1629486786610},{""text"":null,""playerId"":""zmPtgNPtx73XMyCQf"",""type"":""selectionAlert"",""time"":1629486790725}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_2,3055,11,white_3,3795,2,white_3,7170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
