_id,index,stageIds,gameId,createdAt,data.context,data.repNum,data.blockNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_9MoiLRqn7HPwSqgrR_response,data.player_9MoiLRqn7HPwSqgrR_time,data.player_9MoiLRqn7HPwSqgrR_utility,data.player_Y7BwxwRbxbP6Rh8X2_response,data.player_Y7BwxwRbxbP6Rh8X2_time,data.player_Y7BwxwRbxbP6Rh8X2_utility,data.player_ibLuXBkRAXPSqC7y6_response,data.player_ibLuXBkRAXPSqC7y6_time,data.player_ibLuXBkRAXPSqC7y6_utility,data.player_3anrrcdtZ5d4PyStT_response,data.player_3anrrcdtZ5d4PyStT_time,data.player_3anrrcdtZ5d4PyStT_utility,data.player_SCnLaRWo7fh37cMg6_response,data.player_SCnLaRWo7fh37cMg6_time,data.player_SCnLaRWo7fh37cMg6_utility,data.player_aMMzXKuy8u6TmtYrN_response,data.player_aMMzXKuy8u6TmtYrN_time,data.player_aMMzXKuy8u6TmtYrN_utility,data.player_68Tew82Qq7SXmNPZT_response,data.player_68Tew82Qq7SXmNPZT_time,data.player_68Tew82Qq7SXmNPZT_utility,data.player_aGof5GaMDuQM25xSc_response,data.player_aGof5GaMDuQM25xSc_time,data.player_aGof5GaMDuQM25xSc_utility,data.player_rdy8pn4MpwgznGpRK_response,data.player_rdy8pn4MpwgznGpRK_time,data.player_rdy8pn4MpwgznGpRK_utility,data.player_Pi9atkCehFgDr8aYN_response,data.player_Pi9atkCehFgDr8aYN_time,data.player_Pi9atkCehFgDr8aYN_utility,data.player_aGBRxJQY2FY2k3vvR_response,data.player_aGBRxJQY2FY2k3vvR_time,data.player_aGBRxJQY2FY2k3vvR_utility,data.player_rJfqdnPq2hfdwWdLL_response,data.player_rJfqdnPq2hfdwWdLL_time,data.player_rJfqdnPq2hfdwWdLL_utility,data.player_AuDmJeBi8t7fuKPx7_response,data.player_AuDmJeBi8t7fuKPx7_time,data.player_AuDmJeBi8t7fuKPx7_utility,data.player_HwoMovMdHJmbAckv9_response,data.player_HwoMovMdHJmbAckv9_time,data.player_HwoMovMdHJmbAckv9_utility,data.player_Z4kfRmvwLM6cr47LT_response,data.player_Z4kfRmvwLM6cr47LT_time,data.player_Z4kfRmvwLM6cr47LT_utility,data.player_F9bv4zMkmYKaXyf9N_response,data.player_F9bv4zMkmYKaXyf9N_time,data.player_F9bv4zMkmYKaXyf9N_utility,data.player_GcddPKwivL4JFWX6r_response,data.player_GcddPKwivL4JFWX6r_time,data.player_GcddPKwivL4JFWX6r_utility,data.player_GjboTxjwCnTi4WEWM_response,data.player_GjboTxjwCnTi4WEWM_time,data.player_GjboTxjwCnTi4WEWM_utility,data.player_3ASftqExPSXeJJA23_response,data.player_3ASftqExPSXeJJA23_time,data.player_3ASftqExPSXeJJA23_utility,data.player_AAKp4BwY6iiD2nkBF_response,data.player_AAKp4BwY6iiD2nkBF_time,data.player_AAKp4BwY6iiD2nkBF_utility,data.player_YRXAcJsKMD4NrXF4h_response,data.player_YRXAcJsKMD4NrXF4h_time,data.player_YRXAcJsKMD4NrXF4h_utility,data.player_CS4GSXSEz58nvL3i7_response,data.player_CS4GSXSEz58nvL3i7_time,data.player_CS4GSXSEz58nvL3i7_utility,data.player_Jm4BKLLPKhhmWfeGh_response,data.player_Jm4BKLLPKhhmWfeGh_time,data.player_Jm4BKLLPKhhmWfeGh_utility,data.player_WFjQ5udMzgWg34aWz_response,data.player_WFjQ5udMzgWg34aWz_time,data.player_WFjQ5udMzgWg34aWz_utility,data.player_LobtN9LAFzJDcwYX3_response,data.player_LobtN9LAFzJDcwYX3_time,data.player_LobtN9LAFzJDcwYX3_utility,data.player_Q9bESc8hgPYqnzx2v_response,data.player_Q9bESc8hgPYqnzx2v_time,data.player_Q9bESc8hgPYqnzx2v_utility,data.player_ysMH6WmAmuTADCu5b_response,data.player_ysMH6WmAmuTADCu5b_time,data.player_ysMH6WmAmuTADCu5b_utility,data.player_DSWYfiXRWqEQM8SwB_response,data.player_DSWYfiXRWqEQM8SwB_time,data.player_DSWYfiXRWqEQM8SwB_utility,data.player_Pk2f6o9n4Pfqbuf6G_response,data.player_Pk2f6o9n4Pfqbuf6G_time,data.player_Pk2f6o9n4Pfqbuf6G_utility,data.player_eWmchrWjpfx42wxKm_response,data.player_eWmchrWjpfx42wxKm_time,data.player_eWmchrWjpfx42wxKm_utility
KXvjCpCQD48oZjvs4,13,"pyLBA7Z2PTYE4Dv7i,qm5iCfFG9W7hdPNJX",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",1,2,13,3,"{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481549791},{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481550210},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481551219}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_7,2073,7,white_10,2491,6,white_9,3501,12,,,,,,,,,
xfSZcsAa8hWYstBz5,14,"k8upSvt2QypwzgYGm,QJzgcN8FoW9AcHwPu",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",2,2,14,3,"{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481559042},{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481560071},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481560582}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_4,1306,2,white_12,2333,8,white_4,2845,2,,,,,,,,,
f8jNzodTojMJWnw8X,15,"QjM7zQXjAhGC3GEqn,NaicykGgDXF8fJEqr",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",3,2,15,3,"{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481568175},{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481568890},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481569817}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_10,1438,2,white_10,2151,2,white_3,3078,7,,,,,,,,,
f5beYpMzRYSjyBmBo,16,"7ehKZwMcMGZL8Kt9n,fxvmztsah9CS7J7EG",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",4,2,16,3,"{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481577358},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481578524},{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481579023}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_7,1509,11,white_8,3172,9,white_11,2673,7,,,,,,,,,
F8skJ3fmEXqMYEjDd,17,"iJvx6pzXJ6ZsWGQ2s,a2SWRfkqZLNW3dC5Y",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",5,2,17,3,"{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481587266},{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481589141},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481590084}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_5,1528,9,white_3,3401,8,white_7,4345,12,,,,,,,,,
xpBxzam2u24CWmT5Y,18,"EQbcceaiYsGHCwsTe,EuDCDbd45rSAufrWz",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",0,3,18,3,"{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481598045},{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481599308},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481599543}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_8,1282,2,white_11,2542,7,white_8,2777,2,,,,,,,,,
ByE7riQuBLB8wCSuq,19,"DdcJnmBWvs4qWEAMr,naSdiXPqLhMSgXqkp",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",1,3,19,3,"{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481607890},{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481608031},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481608690}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_11,2275,2,white_10,2133,9,white_11,2933,2,,,,,,,,,
k8uzXDXWmctHLkpt6,20,"tX9iNvbZgpB2EFfks,rt4B7YazkFAXAWdrL",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",2,3,20,3,"{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481616508},{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481616160},{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481617056}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_10,1413,8,white_8,2307,2,white_8,1759,2,,,,,,,,,
MAxn5cQiNX6pDgNxW,21,"9DPtKrtQSMk833pui,Nyjz8J9yWYMgW43kz",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",3,3,21,3,"{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481625225},{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481626160},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481626753}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_7,1459,10,white_12,2394,9,white_1,2987,5,,,,,,,,,
fkC3urnSiopFieriD,22,"qRF6cSAZs2zYoZG7F,Lr5GJ4yzXCTZHT7d8",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",4,3,22,3,"{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481634808},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481635229},{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481635168}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_7,2387,10,white_4,2025,9,white_2,2447,8,,,,,,,,,
HBom9ndfcvuaZzfsz,23,"DMw5AGNmJxAjdghbe,grqSJ2b7HtFPPavui",qNm8xpZygmCnYj8rp,2021-08-20T17:43:23Z,"{""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""ysMH6WmAmuTADCu5b""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""LobtN9LAFzJDcwYX3""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""Q9bESc8hgPYqnzx2v""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""ysMH6WmAmuTADCu5b""}}",5,3,23,3,"{""text"":null,""playerId"":""Q9bESc8hgPYqnzx2v"",""type"":""selectionAlert"",""time"":1629481643724},{""text"":null,""playerId"":""ysMH6WmAmuTADCu5b"",""type"":""selectionAlert"",""time"":1629481644099},{""text"":null,""playerId"":""LobtN9LAFzJDcwYX3"",""type"":""selectionAlert"",""time"":1629481643653}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white_9,1885,10,white_6,1955,7,white_7,2330,8,,,,,,,,,
Kcgmz6m78ATWc6qCt,0,"DwbTFWCog8Qs9jf33,ckQLunLrbSCEQDtko",mbMCuXP8H4R4x2BHM,2021-08-20T17:44:07Z,"{""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""DSWYfiXRWqEQM8SwB""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""Pk2f6o9n4Pfqbuf6G""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""eWmchrWjpfx42wxKm""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""DSWYfiXRWqEQM8SwB""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""Pk2f6o9n4Pfqbuf6G""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""eWmchrWjpfx42wxKm""}}",0,0,0,3,"{""text"":null,""playerId"":""DSWYfiXRWqEQM8SwB"",""type"":""selectionAlert"",""time"":1629481457140},{""text"":null,""playerId"":""Pk2f6o9n4Pfqbuf6G"",""type"":""selectionAlert"",""time"":1629481462948},{""text"":null,""playerId"":""eWmchrWjpfx42wxKm"",""type"":""selectionAlert"",""time"":1629481460352}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_7,9109,10,purple_11,14910,7,purple_3,12255,9
